name,website,address,phone,category,rating,reviews_count
Sport physiotherapist,http://www.roseclinicphysio.co.uk/,"St Johns Church, Basement of, London W14 8AH, United Kingdom",+442079376444,Vật lý trị liệu,,
sport physiotherapist,http://www.roseclinicphysio.co.uk/,"Holland road Basement of St John Church, London W14 8AH, United Kingdom",+447902309768,Phòng khám chấn thương thể thao,,
Sportdoc London Ltd,https://www.sportdoclondon.co.uk/,"HCA Outpatients & Diagnoics Centre The Shard, St Thomas St, London SE1 9BS, United Kingdom",+442080047733,Sportmedizinische Klinik,5,
Sports & Physiotherapy Ltd,http://www.sportspt.co.uk/,"Arch 200 Prebend Gardens, Stamford Brook Rd, Chiswick, London W6 0XT, United Kingdom",+442037277258,Physical therapist,5,
Sports Doctor London,https://sportdoctorlondon.com/,"170 Tottenham Ct Rd, London W1T 7HA, United Kingdom",+442034880350,Sports injury clinic,5,
Sports Doctor London - Pinner,http://www.sportdoctorlondon.com/,"221 Marsh Rd, Pinner HA5 5NE, United Kingdom",+2034880350,Bác sĩ y học thể thao,,
Sports Injuries London,http://www.sportsinjurieslondon.co.uk/,"Down the outside stairs, 9 Methuen Park, Muswell Hill, London N10 2JR, United Kingdom",+447748016287,Sports injury clinic,5,
Sports Injuries Specialist - Osteopaths,http://www.sportsinjuriesspecialist.co.uk/,"David Lloyd Sudbury Hill, Greenford Rd, Ealing UB6 0HX, United Kingdom",+442084236209,Vật lý trị liệu,5,
Sports Injury Clinic,http://www.ealingosteopath.com/,"106 Gordon Rd, London W13 8PJ, United Kingdom",+442089988873,Bệnh viện y học thể thao,,
Sports Injury Clinic,http://injury-clinic.net/,"Christophers Gym, Wimbledon Stadium, 85 Plough Ln, London SW17 0QU, United Kingdom",+447968238854,Sports medicine clinic,,
Sports Injury Specialist,,"117 New Rd, London E4 9EX, United Kingdom",+442038380926,Sports injury clinic,5,
Sports Massage,,"2/Lloyd Court/417 Battersea Pk Rd, London SW11 5DG, United Kingdom",+442072236520,Sports injury clinic,,
Sports Massage Works,https://www.sportsmassage-works.com/,"46 Mulgrave Rd, Sutton SM2 6LX, United Kingdom",+447940452121,Sports massage therapist,5,
Sports Medicine International,http://sportmedintl.com/,"THE CLINIC, 127 Fulham Palace Rd, London W6 8RF, United Kingdom",+447974959546,Sports injury clinic,,
Sports Physio London,https://www.sports-physio-london.co.uk/,"111 Charing Cross Rd, London WC2H 0DT, United Kingdom",+447923626529,Physical therapy clinic,5,
Spring Grove Medical Practice,https://www.springgrovemedicalpractice.co.uk/,"Spring Grove Medical Practice, Thornbury Rd, Centre, Isleworth TW7 4HQ, United Kingdom",+442086301058,Family practice physician,3.6,
Springfield University Hospital,https://swlstg.nhs.uk/,"15 Springfield Dr, London SW17 0YF, United Kingdom",+442035135000,Mental health clinic,2.2,
Springwell Centre,http://www.beh-mht.nhs.uk/,"Barnet Hospital, Wellhouse Ln, Chipping Barnet, Barnet EN5 3DJ، United Kingdom",+442082165122,Servicio de salud mental,1.6,
Sprinkle of Happiness,https://sprinkleofhappiness.org.uk/,"34 St Ursula Rd, Southall UB1 2TH, United Kingdom",+447440641102,Wellness center,5,
Sprint Physiotherapy,http://sprintphysio.co.uk/,"2 Drayson Mews, London W8 4LY, United Kingdom",+442079381350,Physical therapist,4.9,
Sprint Physiotherapy,http://www.sprintphysio.co.uk/,"Private Physiotherapy, Charing Cross Hospital, Fulham Palace Rd, London W6 8RF, United Kingdom",+442079381350,Physical therapy clinic,,
Spyrakis Theo Dr,,"400 Forest Rd, Bexley NSW 2207",0295674151,Dịch vụ cấp cứu nha khoa,5,
Square Mile Dental Centre,http://www.squaremiledentalcentre.co.uk/,"7-9 White Kennett St, London E1 7BS",02073770990,,5,
SR Derma Laser Clinic,http://www.srdermaclinic.co.uk/,"333 Broadway, Bexleyheath DA6 8DT, United Kingdom",+447503263402,Skin care clinic,4.9,
SS6O Personal Training & Fitness,http://www.ss6ixtyfitness.co.uk/,"3 Church Hill Rd, London, Barnet EN4 8SY, United Kingdom",+442038026910,Personal trainer,4.9,
St Albans Eye Care,https://www.stalbanseyecare.com/,"11 London Rd, St Albans AL1 1LA, United Kingdom",+441727812925,Eye care center,4.5,
St Anthony's Hospital,https://www.spirehealthcare.com/spire-st-anthonys-hospital/,"801 London Rd, Worcester Park, Sutton SM3 9DW, United Kingdom",+442083376691,Private hospital,4.3,
St Bernard's Hospital,http://www.westlondon.nhs.uk/,"Uxbridge Rd, Southall UB1 3HW, United Kingdom",+442083548354,Mental health service,3.8,
St George's Health and Wellbeing Hub - NHS,https://www.nelft.nhs.uk/st-georges-health--wellbeing-hub/,"113 Suttons Ln, Hornchurch RM12 6RR, United Kingdom",+443003001506,Medical Center,4.3,
St John & St Elizabeth Hospital London,https://hje.org.uk/,"60 Grove End Rd, London NW8 9NH, United Kingdom",+442078064000,Clínica ambulatoria,4.5,
St John Clinic,http://stjohnclinic.co.uk/,"4 The Quadrant, Richmond TW9 1BP, United Kingdom",+442089469694,Clínica dermatológica,4.9,
St John's Therapy Centre,https://www.stgeorges.nhs.uk/contact-and-find-us/st-johns-therapy-centre/,"162 St John's Hl, London SW11 1SW, United Kingdom",+442087258000,Physical therapy clinic,3.3,
St Johns Medical Centre,http://www.stjohnsmedcentre.co.uk/,"56-60 Loampit Hill, London SE13 7SX, United Kingdom",+442086921354,Trung tâm y tế,2.3,
St John’s Institute of Dermatology,https://www.kcl.ac.uk/lsm/research/divisions/gmm/departments/dermatology,"The Nightingale School, 2 Lambeth Palace Rd, London SE1 7EP, United Kingdom",+442071887188,Instituto de investigación,4.5,
St Mary's,http://www.stmarys.ac.uk/sport-and-health-services/,"Waldegrave Rd, Strawberry Hill, Twickenham TW1 4SX, United Kingdom",+442082404070,Phòng khám chấn thương thể thao,4,
St Mary's Sleep Clinic,,"6th Floor, London W2 1PE, United Kingdom",,Clinică pentru probleme privind somnul,5,
St Peter's Medical Centre,http://www.stpetersmedicalcentre.org.uk/,"Colbeck Rd, Harrow HA1 4BS, United Kingdom",+442088644868,Medical clinic,4.1,
St Peters Street Medical Practice,http://www.stpetersstreetmedicalpractice.co.uk/,"16 1/2 St Peter's St, London N1 8JG، United Kingdom",+442072889320,,2.5,
St. M Physiotherapy,https://stmphysiotherapy.co.uk/,"125 St. Margarets Rd, St Margarets, Twickenham TW1 1RG, United Kingdom",+447501161698,Physical therapy clinic,5,
St. Mary's Dental Surgery,http://stmarysdentalsurgery.co.uk/,"76 St Mary's Rd, London W5 5EX, United Kingdom",+442085673330,Dental clinic,4.7,
Star Freud Wellness London Colonic Irrigation & Colon Hydrotherapy Clinic,https://www.starfreudwellnessclinic.com/,"36 St Mary at Hill, London EC3R 8DU, United Kingdom",+447397885590,Centro de salud y bienestar,5,
"Star Pharmacy & Clinic - Travel, Weight Loss & Cosmetic Clinic - London",http://www.star-pharmacy.co.uk/,"33 Strutton Ground, London SW1P 2HY, United Kingdom",+442072221589,Weight loss service,5,
starbody weightloss management,,"The StarBody Clinic, 54a Priory Rd, London N8 7EX, United Kingdom",+447401234308,Weight loss service,,
Station House Pain Performance and Physiotherapy,http://www.reformance.co.uk/,"66 Station Rd, London E4 7BA, United Kingdom",+442085244951,Clínica de fisioterapia,5,
STATUS AESTHETICS,https://statusaesthetics.co.uk/,"3, Goldcrest House, 32-64 Lee High Rd, London SE13 5FH, United Kingdom",+442083184153,Beauty salon,4.4,
STD Check London - Sexual Health Clinic,https://www.stdcheck.london/,"Suite 1, 117A Harley St, London W1G 6AT, United Kingdom",+442037457523,STD clinic,3.5,
"Steiner Clinic, Hair loss clinic",,"126A Ferme Park Rd, London N8 9SD, United Kingdom",,Clínica ambulatoria,3,
Stemology Pregnancy Care,http://www.stemology.co.uk/,"35 Ballards Lane, Finchley Central N3 1XW, United Kingdom",+442070960747,Fertility clinic,5,
Stemvita,http://www.stemvita.co.uk/,"21 Wimpole St, London W1G 8GG, United Kingdom",+441789414203,Phòng khám,,
Stephen Sacks Osteopath Harley Street London,https://www.stephensacksosteopath.co.uk/,"Consulting Rooms, 104 Harley St, London W1G 7JD, United Kingdom",+442038659044,Osteopath,5,
Stephen Taylor Psychotherapy & ADHD services,http://www.stephentaylorpsychotherapy.co.uk/,"39 Lower Mortlake Rd, Richmond TW9 2LR, United Kingdom",+447971285809,Psychotherapist,4.8,
Stepping Stones Clinic,https://www.steppingstonesclinic.uk/,"13 Montmorency Gdn, Arnos Grove, London N11 1FG, United Kingdom",07864254257,Psykiater,4.5,
Stepping Stones Counselling Centre,http://www.steppingstonescounselling.org.uk/,"12 Jodrell Cl, Isleworth TW7 5TD, United Kingdom",07760370964,Counselor,5,
Sterling Spinal Wellness,http://www.sterlingspinalwellness.com/,"6-9 The Square, Hayes, Uxbridge UB11 1FW, United Kingdom",+442038924111,Wellness center,5,
Steve Wasserman,http://teawithsteve.co.uk/,"111 Ruskin Gardens, Harrow HA3 9PY, United Kingdom",+447804197605,Psikoterapist,4.9,
Steven Harsum,http://eyesurgeryltd.co.uk/,"St Anthonys Hospital, 801 London Rd, Sutton SM3 9DW, United Kingdom",+442071128246,Ophthalmologist,5,
Stevens Trichology,https://www.stevens-trichology.com/,"97 Gray's Inn Rd, London WC1X 8TX, United Kingdom",+442074040072,Hair transplantation clinic,4.4,
Stockwell Dental Practice,https://www.stockwelldentalpractice.co.uk/,"9, 11 Stockwell Rd, London SW9 9AU, United Kingdom",+442072745678,Phòng khám nha khoa,4.4,
Straight Talk Orthodontics,http://www.straighttalkorthodontics.co.uk/,"86 Gordon Rd, London W13 8PT, United Kingdom",+442032949867,Orthodontist,5,
Strand on the Green Dental,http://www.strandonthegreendental.com/,"60 Thames Rd, Chiswick, London W4 3RE, United Kingdom",+442089950298,Dental clinic,4.7,
Stratford Physiotherapy & Sports Injury Clinic,https://www.londonhomephysioclinic.co.uk/,"Ithaca House, 27 Romford Rd, London E15 4LJ, United Kingdom",+447353776340,Physical therapist,5,
Stratford Physiotherapy Centre (East London NHS Foundation Trust),https://www.elft.nhs.uk/services/physiotherapy-musculoskeletal-service-newham,"29 Romford Rd, London E15 4LY, United Kingdom",+442038194999,Physical therapy clinic,2.6,
Stratford Slimming World,https://www.slimmingworld.co.uk/group/562916,"Ithaca House, 27 Romford Rd, London E15 4LJ, United Kingdom",+447828812349,Weight loss service,5,
Stratum Dermatology Clinic Wimbledon & Raynes Park,https://stratumclinics.com/clinics/wimbledonandraynespark/,"Raynes Park Health Centre, 1 Lambton Rd, London SW20 0LW, United Kingdom",+448000489230,Dermatólogo,4.2,
Streatfield Dental Surgery,https://streatfielddental.co.uk/,"206 Streatfield Rd, Harrow HA3 9BU, United Kingdom",+442082049485,Dental clinic,4.3,
Stretch LAB - Chelsea,http://www.stretch-lab.co.uk/,"98 Draycott Ave, London SW3 3AD, United Kingdom",+442080592086,Physical therapy clinic,4.9,
Stretch LAB - Hampstead,https://www.stretch-lab.co.uk/,"8 Heath St, London NW3 6TE, United Kingdom",+442045728473,Physical therapy clinic,5,
Stretch LAB - Notting Hill,http://stretch-lab.co.uk/,"110 Talbot Rd, London W11 1JR, United Kingdom",+442081031084,Vật lý trị liệu,4.9,
Strides Highbury Counselling Centre (HCC),http://www.strides.org.uk/,"12 Woodfall Rd, Finsbury Park, London N4 3JD, United Kingdom",+442031485331,Mentálhigiéniás szolgáltatás,1,
Strike Physio LDN,https://www.strikephysioldn.com/,"280 Bishopsgate, London EC2M 4RB",07494569966,Clinica di fisioterapia,5,
Stroud Green Medical Clinic,http://www.stroudgreenmedicalclinic.co.uk/,"181 Stroud Green Rd, Finsbury Park, London N4 3PZ، United Kingdom",+442072724323,,4.5,
Stuart Watson Counselling Dalston,http://stuartwatsoncounselling.co.uk/,"450 Kingsland Rd, London E8 4AE, United Kingdom",+447414572664,Psychotherapist,5,
Studio Adorio,https://studioadorio.com/,"Hetley Rd, London W12 8BA, United Kingdom",+447469690203,Counselor,5,
"Studio Spine & Movement. Pierre Higginson MSK Rehab, Exercise, Massage Therapy, & Holistic Health. Chek Practitioner.",https://pierrehigginson.com/,"27A Bond St, London W5 5AS, United Kingdom",+447395292306,Trung tâm chăm sóc sức khỏe,5,
Stunning Smile & Skin Clinic,https://stunningsmileclinic.co.uk/?dental-skin-clinic-ealing,"148 A Uxbridge Rd, London W13 8SB, United Kingdom",+447554457724,Skin care clinic,5,
Stunning Smile Clinic Ealing,https://stunningsmileclinic.co.uk/,"148 Uxbridge Rd, London W13 8SB, United Kingdom",+442088404472,Dental clinic,4.8,
SUHAKU Space,https://suhaku.com/,"38 Thurloe Pl, South Kensington, London SW7 2HP, United Kingdom",+447395289728,Centro de salud y bienestar,5,
Sultan Wellness,http://sultan-wellness.square.site/,"Addison Bridge Pl, Exhibition House, London W14 8XP, United Kingdom",+447865061795,Massage therapist,5,
Summit Wellbeing,http://www.summitwellbeing.co.uk/,"117 Sheen Ln, London SW14 8AE، United Kingdom",+442031542395,Chiropractor,5,
Sundae Skin Clinic,http://www.sundaeskinclinic.co.uk/,"Sundae Skin Located within Zadera Beauty Studios, 148A Trafalgar Rd, London SE10 9TZ, United Kingdom",+447432654601,Clínica dermatológica,5,
Sunday Care Therapy,http://www.sundaycaretherapy.com/,"6-10 Dunston St, London E8 4EB, United Kingdom",+442034887388,Home health care service,4.5,
Sundridge Medical Practice,http://www.sundridgemedicalpractice.nhs.uk/,"84 London Ln, Bromley BR1 4HE, United Kingdom",+442084668844,Medical clinic,3.1,
Sunrise Medical Centre -Dr R Mubarik & Dr Z Nasir,http://www.sunrisemedicalcentre.nhs.uk/,"9 Abbotts Rd, Southall UB1 1HS, United Kingdom",+442088439584,Doctor,3.3,
"Super White Dental Clinic | Dentist in Vauxhall, London",https://superwhitedentalclinic.co.uk/,"41 S Lambeth Rd, London SW8 1RH, United Kingdom",+442036457885,Phòng khám nha khoa,4.7,
Superdrug Health Clinic,https://healtlinics.superdrug.com/store/l-hammersmith/,"65-68 King St, London W6 9HX, United Kingdom",,Weight loss service,4.3,
Superdrug Health Clinic,https://healtlinics.superdrug.com/store/london-east-ham/,"89-93 High St N, London E6 1HZ, United Kingdom",,Weight loss service,4.2,
Superdrug Health Clinic,https://onlinedoctor.superdrug.com/travel/clinic/london_upton_park.html,"321-325 Green St, London E13 9AR, United Kingdom",+443333111007,Phòng khám du lịch,5,
Superdrug Health Clinic,https://healtlinics.superdrug.com/clinics/london-putney,"Shopping Centre, Su6 Unit B Ground, Putney High St, London SW15 1TD, United Kingdom",,Poliklinik,,
Superior Scalps,http://superiorscalps.co.uk/,"147 Lee Rd, Blackheath, London SE3 9DJ, United Kingdom",+442080870079,Dịch vụ trồng tóc,4.9,
Supple Clinic,http://supple.space/,"94 Avondale Rd, Bromley BR1 4EZ, United Kingdom",+447788370610,Physical therapist,5,
Support & Sustain,http://www.supportandsustain.co.uk/index.html,"47 Denmark Hill, London SE5 8RS, United Kingdom",+442031517190,Physical therapy clinic,4.9,
Surbiton & Kingston - Physio,http://surbitonphysiotherapy.com/,"Surbiton Racket and Fitness Club, Berrylands, Surbiton KT5 8JT, United Kingdom",+442085415556,Physical therapy clinic,4.4,
Sureslim Wellness Clinic,,"240 High St, Bromley BR1 1PQ, United Kingdom",+442083150044,Dịch vụ giảm cân,,
Surgicare Aesthetics & Weight Loss Clinic Cockfosters,http://surgicareaesthetics.uk/,"26 Heddon Ct Ave, London EN4 0DB, United Kingdom",+442033501101,Weight loss service,4.9,
Surrey Acupuncture Clinic,http://www.surreyacupunctureclinic.co.uk/,"BoCo yoga pilates, 6 Electric Parade, Surbiton KT6 5NT, United Kingdom",+447808938223,Acupuncture clinic,5,
Surrey Dental Spa,https://www.surreydentalspa.co.uk/,"421 London Rd, Worcester Park, Sutton SM3 8JN, United Kingdom",+442084048080,Cosmetic dentist,4.9,
Surrey Hair Loss Specialists,http://www.surreyhairlossspecialists.co.uk/,"Unit 11, Vicarage Farm, Halliford Rd, Sunbury-on-Thames TW16 6DW, United Kingdom",+447834412241,Hair replacement service,5,
Surrey Menopause Clinic,https://www.surreymenopauseclinic.co.uk/,"Brunswick Rd, Kingston upon Thames KT2 6SB, United Kingdom",+442082555999,Women's health clinic,5,
Surrey Scalp Clinic,https://surreyscalpclinic.co.uk/,"346 Limpsfield Rd, South Croydon CR2 9BX, United Kingdom",+441883596042,Hair replacement service,5,
Surrogacy Consultants UK,https://www.surrogacyconsultancyuk.com/,"63 The Chase, Bromley BR1 3DE, United Kingdom",+442032894727,Bệnh viện phụ sản,,
Susannah Makram Clinics,http://www.susannahmakram.com/,"Bulgari Hotel Spa, 171 Knightsbridge, London SW7 1DW, United Kingdom",+442070603181,Osteopath,4.2,
Susie Astbury Acupuncture,https://www.susieastbury.com/,"2 Rembrandt Cl, London SW1W 8HS, United Kingdom",+447973833404,Acupuncture clinic,5,
Sussex Eye Laser Clinic,http://sussexeyelaserclinic.co.uk/,"Spire St. Anthony's Hospital, London Rd, Worcester Park SM3 9DW, United Kingdom",+447718329376,Eye care center,,
Sutton & Merton,,"Wide Way, Mitcham CR4 1BP, United Kingdom",+442034585200,Poliklinik,3,
Sutton Aesthetic Dentistry,http://www.suttoncoldfielddental.co.uk/,"4 S Parade, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B72 1QY, United Kingdom",+441213553784,Dentist,4.8,
Sutton CAMHS,https://swlstg.nhs.uk/sutton,"6 Stanley Park Rd, Wallington SM6 0EX, United Kingdom",+442035133800,Mental health service,2.2,
Sutton Crisis Café,,"63 Downs Rd, Sutton SM2 5NR, United Kingdom",+448000129082,Mental health service,4.4,
Sutton Dental & Medical Clinic,https://www.suttondentists.co.uk/,"97 Westmead Rd, Sutton SM1 4HX, United Kingdom",+442080509008,Dentist,4.9,
Sutton Dental Centre & Skynology,http://www.suttondentalcentre.org.uk/,"38 Throwley Way, Sutton SM1 4AF, United Kingdom",+442086421169,Dental clinic,4.6,
Sutton Mental Health Foundation,https://smhf.org.uk/,"63 Downs Rd, Sutton SM2 5NR, United Kingdom",+442087700172,Charity,4.8,
Sutton Orthodontics,http://www.suttonortho.co.uk/,"103 Brighton Rd, Sutton SM2 5SJ, United Kingdom",+442086422072,Ortodontista,4.6,
Sutton Physio | Carshalton Physio,https://www.carshaltonphysio.co.uk/,"2 Coleridge Ave, Sutton SM1 3RQ, United Kingdom",+442086438000,Physical therapist,4.9,
Sutton Wellbeing Network,,"63 Downs Rd, Sutton SM2 5NR, United Kingdom",+442087700172,Wellness center,,
Suzannah Jackson Nutrition,http://suzannahjacksonnutrition.co.uk/,"Warren Rd, Kingston upon Thames KT2 7HN, United Kingdom",+447734106520,Nhà dinh dưỡng học,5,
SW1 Dental Studio,http://www.sw1dentalstudio.co.uk/,"41-43 Great Peter St, London SW1P 3LT, United Kingdom",+442072223002,Dental clinic,4.9,
SW11 Medical Clinic - Clapham,https://sw11clinic-clapham.co.uk/,"45 Lavender Hill, London SW11 5QW, United Kingdom",+442072235114,Medical clinic,4.5,
SW3 Dental,https://www.sw3dental.com/,"1st Floor, Chelsea SW3 Dental, 295 King's Rd, London SW3 5EP, United Kingdom",+442034746302,Orthodontist,5,
SW9 Dental,https://www.sw9dental.com/,"263 Clapham Rd, London SW9 9BQ, United Kingdom",+442072740455,Phòng khám nha khoa,4.4,
Swakeleys Dental Practice,https://www.swakeleysdental.com/,"116 Swakeleys Rd, Ickenham, Uxbridge UB10 8BA, United Kingdom",+441895636427,Dentist,4,
SweatLounge,https://sweatlounge.co.uk/,"48 Chiswick High Rd., Chiswick, London W4 1SZ, United Kingdom",+442033545718,Centro de salud y bienestar,5,
Sweet Slumber Infant Sleep Consultant,https://www.sweetslumber.co.uk/,"Burlington Ln, Chiswick, London W4 2RR",,Alvásklinika,5,
Sweet Tee's Wellness & Beauty - Hackney,http://www.sweetteeswellnessandbeauty.co.uk/,"203 - 213 Mare St, London E8 3JS, United Kingdom",+447749927492,Sağlıklı Yaşam Merkezi,5,
Sweet Tee's Wellness & Beauty - Islington,http://www.sweetteeswellnessandbeauty.co.uk/,"Brighter Spaces, 2A Prebend St, London N1 8PT, United Kingdom",+447749927492,Trung tâm chăm sóc sức khỏe,5,
Sweet Tee’s Wellness & Beauty - Canary Wharf,https://sweetteeswellnessandbeauty.co.uk/,"30 S Colonnade, Canary Wharf Estate, London E14 5HX, United Kingdom",+447749927492,Wellness center,,
Sweet Tee’s Wellness & Beauty - Chelsea,https://www.sweetteeswellnessandbeauty.co.uk/,"272 Fulham Rd., London SW10 9EW، United Kingdom",+447749927492,,4,
Sweet Tee’s Wellness & Beauty - Marylebone,https://www.sweetteeswellnessandbeauty.co.uk/,"Until, 105 Wigmore St, London W1U 3SB, United Kingdom",+447749927492,Wellness center,5,
Sweet Tooth Dental Care,https://www.sweettoothdentalcare.co.uk/,"185 Redbridge Ln E, Ilford IG4 5DF, United Kingdom",+442085512216,Dental clinic,4.9,
Sweetcroft Dental Practicte,http://www.sweetcroftdental.co.uk/,"267 Long Ln, Uxbridge UB10 9JR, United Kingdom",+441895232733,Phòng khám nha khoa,4.5,
Swiss Aesthetics Hadley Wood,https://swiss-care.com/,"32 Crescent West Barnet, Greater, London EN4 0EJ, United Kingdom",+442088862600,Specialized clinic,5,
Syla Skin,https://www.sylaskin.com/,"Unit 19, Canonbury Yard, 190A New N Rd, London N1 7BJ, United Kingdom",+447387715051,Skin care clinic,5,
Synapse Physio Pvt Limited,https://synapsephysio.co.uk/,"Unit 301 3nd Floor, Radial House, 3-5 Ripple Rd, Barking IG11 7NF, United Kingdom",+442081913569,Physiotherapy Center,5,
Sync Dental Wimbledon,https://syncdental.co.uk/locations/wimbledon/,"105-109 The Broadway, London SW19 1QG, United Kingdom",+442037819198,Dentist,5,
Synergie Counselliing,http://www.synergiecounselling.co.uk/,"5 Uxbridge Rd, Uxbridge UB10 0LH, United Kingdom",+441895254660,Training provider,4.7,
SYNERGY Clinic,https://www.synergy-clinic.co.uk/,"138 Holly Rd, Twickenham TW1 4HQ, United Kingdom",+442088983936,Chiropracteur,5,
TA Physiotherapy - Hampstead,https://www.taphysio.co.uk/,"Unit 19, 32 Gordon House Rd, London NW5 1LR, United Kingdom",+443331216121,Physical therapy clinic,5,
TA Physiotherapy Clinic,http://www.taphysio.co.uk/,"Pools & Fitness, Park Rd, London N8 8JN, United Kingdom",+443331216121,Physical therapist,4.8,
Tailored Wellness,https://tailoredwellness.co.uk/,"24 Stanhope Gardens, South Kensington, London SW7 5QX, United Kingdom",+447525025204,Wellness center,4.9,
Talia Cecchele Nutrition,http://www.taliacecchele.com/,"2A Prebend St, London N1 8PT, United Kingdom",,Dietitian,4.8,
Talk Manage Change (TMC Psychology Ltd),https://tmcpsychology.com/,"24 Oxford Rd N, Chiswick, London W4 4DH, United Kingdom",+447498205173,Psychologist,4.4,
Talk to Luke,https://www.talktoluke.com/,"Flat 13, Macleane House, 67 Drummond Rd, Croydon CR0 1GF, United Kingdom",,Psychotherapist,5,
Talk Together Bromley,,"29 London Rd, Bromley BR1 1DG, United Kingdom",+442033280361,Hospital,1,
Talk Traders Ltd - Counselling and Psychotherapy,http://www.talktraders.co.uk/,"The Old Town Hall, 4 Queen's Rd, London SW19 8YB, United Kingdom",+447596337048,Mental health service,5,
Talking Health,https://www.talking-health.com/,"19 Nassau St, London W1W 7AF, United Kingdom",,Agencia de alquiler de espacios para oficinas,4.9,
Talkthinkact Counselling,http://www.talkthinkact.co.uk/,"Rotunda Court, 133 Burnt Ash Ln, Bromley BR1 5GD, United Kingdom",+447712011180,Asesor,5,
Tandem Wellbeing,http://tandemwellbeing.com/,"Hackney Therapy Centre, 290 Mare St, London E8 1HE, United Kingdom",+447807323013,Dịch vụ sức khỏe tâm thần,5,
Tara Northey Osteopathy,http://www.taranortheyosteopathy.co.uk/,"95 Replingham Rd, London SW18 5LU, United Kingdom",+442082265545,Στούντιο pilates,5,
Taryn Schutz Physiotherapy,http://tarynschutzphysiotherapy.co.uk/,"Brent Valley Golf Course and Fitness Centre The Massage Room, Church Rd, London W7 3BE, United Kingdom",+447907720363,Physical therapist,5,
Tati Silva Private Psychotherapist,http://www.privatepsychotherapist.co.uk/,"11 Palace Ct, London W2 4LP, United Kingdom",+447557079857,Mental health service,5,
Tawiah Physio Limited,https://www.tawiahphysio.co.uk/,"The Health and Performance Studio, 16-17 Little Portland St, London W1W 8BP, United Kingdom",+447504111801,Physical therapy clinic,5,
Taylormade Nutrition,,"110 Gloucester Ave., London NW1 8HX، United Kingdom",+447710264806,,,
Tayyibah Hijama Cupping & PRP Therapy,,"Exmoor St, London W10 6BF, United Kingdom",+447835374631,Alternative medicine practitioner,5,
TB Sports Therapy,https://tbsportstherapy.com/,"16-17 Little Portland St, London W1W 8BP, United Kingdom",+447542372157,Sports massage therapist,5,
TCM HealthCare,http://www.tcm-healthcare.co.uk/,"22 Harley St, London W1G 9AP, United Kingdom",+442070960283,Fertility clinic,4.5,
TCM Practice Acupuncture and Tui Na / Islington,https://tcmpractice.co.uk/,"First Floor, Canonbury Natural Health Clinic, 265 Upper St, London N1 2UQ, United Kingdom",+447957686296,Acupuncturist,5,
Technique Health and Fitness,http://www.techniquehealth.org/,"Embody Wellness, London SW8 2LE, United Kingdom",+443333583534,Physical therapist,5,
Technique Health and Fitness,https://www.techniquehealth.org/,"Leconfield House, Personal Space Fitnesss, London W1J 5JA, United Kingdom",+443333583534,Sports medicine clinic,4.6,
Teeth & Smiles Dental Clinic,https://teethandsmiles.co.uk/,"407 King's Rd, London SW10 0LR, United Kingdom",+442073527049,Dental clinic,4.7,
Teeth Whitening London,https://www.teethwhitening.london/,"20 Old Brompton Rd, South Kensington, London SW7 3DL, United Kingdom",+442070434315,Teeth whitening service,5,
Teeth@W1,https://www.w1teeth.com/,"Teeth@W1, 7 S Molton St, London W1K 5QG, United Kingdom",+442074997015,Clínica dental,5,
Ten Dental,https://tendental.com/clinic/clapham-high-street-clinic/?&utm_source=ten-dental&utm_medium=organic&utm_campaign=gmb,"154 Clapham High St, London SW4 7UQ, United Kingdom",+442083964083,Endodontist,4.6,
Ten Health & Fitness Notting Hill,https://www.ten.co.uk/our_studios/notting_hill,"2-4 Exmoor St, London W10 6BD, United Kingdom",+442089699677,Vật lý trị liệu,4.9,
Ten Health & Fitness Notting Hill Gate,https://www.ten.co.uk/,"94 Notting Hill Gate, London W11 3QA, United Kingdom",+442072219090,Vật lý trị liệu,4.4,
TenPhysio,https://www.ten.co.uk/,"2-4 Exmoor St, London W10 6BD, United Kingdom",+442089699677,Bệnh viện y học thể thao,5,
Teresa Tarmey,https://teresatarmey.com/,"206-208 Kensington Park Rd, London W11 1NR, United Kingdom",+442039834100,Cơ sở chăm sóc da,4.6,
Testing For All,,"13 Hawley Cres, London NW1 8NP, United Kingdom",,Trung tâm y tế,3.7,
Teò Luxury Skincare,https://teoluxuryskincare.book.app/,"Unit 7/8, The Apprentice Shop, Merton Abbey Mills, 14 Watermill Wy, London SW19 2RD, United Kingdom",+447751553496,Thẩm mỹ viện,5,
TFP,https://tfp-fertility.com/en-gb,"10 Station Rd, Ashford TW15 2UP, United Kingdom",+441638112400,Fertility clinic,,
TFP Boston Pl. Fertility Clinic London,https://tfp-fertility.com/en-gb/tfp-boston-place-fertility,"20 Boston Pl, London NW1 6ER, United Kingdom",+442045020517,Clínica de reproducción asistida,3.9,
TGC Low-Cost Counselling Services.,https://tgc-counsellingservices.co.uk/,"Ripple Center, BDCVS, 121-125 Ripple Rd, Barking IG11 7FN, United Kingdom",+447735656474,Counselor,4.5,
Thames Skin Clinic,http://www.thamesskin.co.uk/,"1-3 Baylis Mews, Twickenham TW1 3HQ, United Kingdom",+442081503400,Dermatologist,4.8,
Thames Street Dental,https://thames-dental.co.uk/,"28 Thames St, Kingston upon Thames KT1 1PE, United Kingdom",+442085466546,Clínica dental,4.9,
